vp time CCC KSU PME BKS BES LBS
ExampleVP1 792 859.79 803.88 954.28 760.33 4602.88 95.98
ExampleVP1 793 859.44 803.92 -324.98 760.76 4602.79 96.34
ExampleVP1 794 859.79 803.89 -2657.46 759.79 4601.89 97.03
ExampleVP1 795 859.04 803.15 -829.79 759.41 4601.72 96
ExampleVP1 796 859.81 803.91 831.24 760.27 4603.11 96.02
ExampleVP1 797 859.74 803.95 1012.29 759.62 4603.83 96.01
ExampleVP1 798 859.7 803.93 1089.06 760.11 4603.3 95.99
ExampleVP1 799 859.76 803.96 985.96 760.18 4603.78 95.97
ExampleVP1 800 859.8 803.98 937.38 759.55 4603.82 96.01
ExampleVP1 801 859.75 803.93 934.96 759.64 4603.58 96.01
ExampleVP1 802 859.05 803.39 934.49 759.22 4600.81 95.69
ExampleVP1 803 860.1 804.18 936.81 761.58 4604.72 96.89
ExampleVP1 804 860.14 803.94 935.24 760.77 4602.34 96.42
ExampleVP1 805 859.75 803.9 935.03 760.81 4600.57 95.93
ExampleVP1 806 859.69 803.88 934.96 760.76 4601.21 96.04
ExampleVP1 807 859.71 803.97 935.04 760.79 4600.86 95.99
ExampleVP1 808 859.83 803.99 934.99 760.79 4600.36 95.96
ExampleVP1 809 859.75 803.96 934.96 760.74 4600.03 95.93
ExampleVP1 810 859.8 803.86 934.94 760.79 4601.01 96.1
ExampleVP1 811 859.75 803.93 934.95 760.76 4600.66 95.98
ExampleVP1 812 859.75 803.94 935 760.84 4600.52 96.02
ExampleVP1 813 859.83 803.96 934.94 760.84 4601.99 96.07
ExampleVP1 814 859.75 803.98 935.02 760.77 4790.44 96.02
ExampleVP1 815 859.76 804 934.97 760.75 5475.3 96.03
ExampleVP1 816 859.72 803.96 934.91 760.75 4833.77 96.04
ExampleVP1 817 859.74 803.94 934.96 760.76 4543.55 95.99
ExampleVP1 818 859.82 803.91 934.89 760.8 4739.55 96.01
ExampleVP1 819 859.7 803.98 934.97 760.93 4519.35 96.02
ExampleVP1 820 859.76 803.98 934.96 760.81 4520.3 96.04
ExampleVP1 821 859.79 804 934.9 760.75 4519.95 95.97
ExampleVP1 822 859.69 803.94 935.03 760.74 4520.41 96.1
ExampleVP1 823 859.73 803.94 934.9 760.8 4519.4 96.05
ExampleVP1 824 859.69 804.02 935.01 760.89 4519.27 95.99
ExampleVP1 825 859.82 803.95 935.04 760.88 4519.34 96.02
ExampleVP1 826 859.74 804 935.05 760.82 4519.25 96.01
ExampleVP1 827 859.76 804 934.94 760.8 4519.28 96.02
ExampleVP1 828 859.7 803.94 934.93 760.8 4519.28 96.06
ExampleVP1 829 859.8 803.98 934.96 760.79 4519.36 96.05
ExampleVP1 830 859.7 804.02 935.03 760.75 4519.28 95.97
ExampleVP1 831 859.74 803.95 935.07 760.81 4519.36 96.04
ExampleVP1 832 859.82 803.98 934.99 760.77 4519.38 95.98
ExampleVP1 833 859.79 804.01 935.03 760.83 4519.37 96.04
ExampleVP1 834 859.78 803.96 935.01 760.85 4519.34 96.03
ExampleVP1 835 859.78 803.93 934.92 760.8 4519.26 96.04
ExampleVP1 836 859.8 804.01 934.93 760.8 4519.27 95.99
ExampleVP1 837 859.74 803.98 935 760.82 4519.37 96.02
ExampleVP1 838 859.62 803.98 934.89 760.74 4519.38 96.1
ExampleVP1 839 859.8 804 935.02 760.82 4519.35 95.98
ExampleVP1 840 859.73 804 934.94 760.79 4519.3 96.04
ExampleVP1 841 859.74 803.93 934.92 760.74 4519.41 96.02
ExampleVP1 842 859.82 803.96 935.05 760.81 4519.34 96
ExampleVP1 843 859.78 803.95 935.05 760.81 4519.32 96.09
ExampleVP1 844 859.75 804 935.06 760.81 4519.41 96.07
ExampleVP1 845 859.73 803.93 934.91 760.84 4519.22 96.03
ExampleVP1 846 859.78 803.94 935 760.81 4519.31 96.05
ExampleVP1 847 859.7 803.98 934.9 760.8 4519.22 96.02
ExampleVP1 848 859.69 804 934.92 760.83 4519.33 96.01
ExampleVP1 849 859.75 803.92 934.9 760.83 4519.2 96.08
ExampleVP1 850 859.78 803.89 935.02 760.78 4519.27 96.09
ExampleVP1 851 859.7 803.92 934.96 760.86 4519.34 95.94
ExampleVP1 852 859.82 803.93 934.97 760.83 4519.33 96.05
ExampleVP1 853 859.77 803.96 935 760.83 4519.32 96
ExampleVP1 854 859.8 803.95 934.97 760.78 4519.31 96.03
ExampleVP1 855 859.68 803.92 934.94 760.8 4519.3 96.05
ExampleVP1 856 859.78 803.94 935.05 760.82 4519.41 96.03
ExampleVP1 857 859.79 803.95 935.05 760.87 4519.3 95.96
ExampleVP1 858 859.76 803.99 934.97 760.77 4519.41 96.01
ExampleVP1 859 859.76 803.87 935 760.82 4519.39 95.96
ExampleVP1 860 859.7 804.02 934.89 760.76 4519.31 95.96
ExampleVP1 861 859.74 803.97 934.99 760.76 4519.37 96
ExampleVP1 862 859.75 803.95 934.97 760.76 4519.34 96.01
ExampleVP1 863 859.74 803.91 935 760.78 4519.29 96.04
ExampleVP1 864 859.75 803.83 934.91 760.81 4519.29 96.04
ExampleVP1 865 859.71 803.97 934.92 760.78 4519.27 96.04
ExampleVP1 866 859.78 803.98 934.94 760.83 4519.3 96
ExampleVP1 867 859.72 804.05 935 760.87 4519.29 95.99
ExampleVP1 868 859.79 803.94 934.98 760.77 4519.31 96.04
ExampleVP1 869 859.75 803.97 934.98 760.74 4519.34 96.01
ExampleVP1 870 859.76 804.03 935.06 760.8 4519.28 95.97
ExampleVP1 871 859.84 803.95 935.02 760.75 4519.39 96.06
ExampleVP1 872 859.75 803.97 934.92 760.77 4519.24 96.09
ExampleVP1 873 859.81 804.01 935.02 760.79 4519.43 96.03
ExampleVP1 874 859.84 804.01 935.02 760.79 4519.49 96
ExampleVP1 875 859.73 803.89 935.02 760.84 4519.62 96
ExampleVP1 876 859.76 803.93 935.02 760.75 4648.34 96.05
ExampleVP1 877 859.76 803.93 934.95 760.79 4846.7 96.04
ExampleVP1 878 859.71 803.88 935.04 760.78 4499.75 96.05
ExampleVP1 879 859.25 803.37 935.01 760.05 4497.94 95.96
ExampleVP1 880 859.35 803.08 935.53 760.61 4498.76 96.56
ExampleVP1 881 860.36 804.68 936.84 761.67 4501.4 97.26
ExampleVP1 882 859.78 803.96 935.11 760.87 4498.57 96.41
ExampleVP1 883 859.73 804.02 935.03 760.84 4498.66 96.07
ExampleVP1 884 859.84 803.97 935.07 760.82 4498.6 96.06
ExampleVP1 885 859.77 803.87 934.97 760.83 4498.46 96.03
ExampleVP1 886 859.76 803.99 934.99 760.86 4498.54 96.05
ExampleVP1 887 859.72 803.95 935.04 760.81 4498.6 96.01
ExampleVP1 888 859.77 803.92 934.99 760.84 4498.57 96.05
ExampleVP1 889 859.8 804.01 935.02 760.78 4498.57 95.98
ExampleVP1 890 859.73 823.77 934.97 760.83 4498.55 96.02
ExampleVP1 891 859.63 907.32 935.1 760.87 4498.51 96.07
ExampleVP1 892 859.74 791.78 935.02 760.74 4498.51 96.1
ExampleVP1 893 859.73 791.71 934.99 760.78 4498.53 96.04
ExampleVP1 894 859.73 791.65 935.03 760.77 4498.58 96.01
ExampleVP1 895 859.74 791.75 934.93 760.78 4498.45 96.03
ExampleVP1 896 859.76 791.75 935 760.79 4498.5 96.03
ExampleVP1 897 859.8 791.79 935 760.77 4498.54 96.03
ExampleVP1 898 859.78 791.77 934.95 760.79 4498.48 96.09
ExampleVP1 899 859.78 791.72 934.93 760.83 4498.47 96.02
ExampleVP1 900 859.72 791.75 935.11 760.73 4498.46 95.99
ExampleVP1 901 859.73 791.72 934.91 760.74 4498.55 96
ExampleVP1 902 859.79 791.72 934.94 760.78 4498.41 96.04
ExampleVP1 903 859.82 791.8 934.95 760.79 4498.52 95.99
ExampleVP1 904 859.8 791.69 935.04 760.75 4498.55 96.01
ExampleVP1 905 859.7 791.68 934.95 760.73 4498.49 95.97
ExampleVP1 906 859.8 791.76 934.97 760.74 4498.44 96.02
ExampleVP1 907 859.76 791.7 934.99 760.82 4498.56 96
ExampleVP1 908 859.76 791.78 935.05 760.79 4498.47 96
ExampleVP1 909 859.79 791.72 935.06 760.75 4498.57 96.01
ExampleVP1 910 859.67 791.77 934.96 760.83 4498.43 96.04
ExampleVP1 911 859.73 791.71 934.98 760.8 4498.57 95.99
ExampleVP1 912 859.69 791.75 935.07 760.75 4498.46 95.97
ExampleVP1 913 859.69 791.77 934.99 760.83 4498.5 96.08
ExampleVP1 914 859.71 791.68 934.94 760.71 4498.54 96.02
ExampleVP1 915 859.76 791.77 934.91 760.8 4498.55 95.99
ExampleVP1 916 859.77 791.74 934.96 760.78 4498.57 96.07
ExampleVP1 917 859.71 791.95 934.98 760.75 4498.48 96
ExampleVP1 918 859.74 1137.35 935 760.76 4498.43 95.98
ExampleVP1 919 859.72 786.74 935.05 760.8 4498.5 96.1
ExampleVP1 920 859.76 785.17 935 760.76 4498.46 96.01
ExampleVP1 921 859.77 785.2 935.01 760.74 4498.48 95.99
ExampleVP1 922 859.69 785.2 935 760.82 4498.48 96.07
ExampleVP1 923 859.77 785.21 935.15 760.75 4498.52 96.04
ExampleVP1 924 859.76 785.27 934.89 760.76 4498.53 96.04
ExampleVP1 925 859.75 785.22 935.03 760.8 4498.49 96.04
ExampleVP1 926 859.79 785.23 934.99 760.78 4498.59 95.98
ExampleVP1 927 859.81 785.21 934.99 760.79 4498.48 95.99
ExampleVP1 928 859.77 785.18 934.97 760.73 4498.46 95.98
ExampleVP1 929 859.74 785.24 935.03 760.73 4498.5 96.05
ExampleVP1 930 859.82 785.28 935.04 760.8 4498.57 96.04
ExampleVP1 931 859.77 785.25 935.03 760.85 4498.59 96.01
ExampleVP1 932 859.8 785.14 935.02 760.8 4498.44 96.06
ExampleVP1 933 859.76 785.21 935 760.78 4498.52 96.04
ExampleVP1 934 859.74 785.24 935.06 760.82 4498.58 96.03
ExampleVP1 935 859.76 785.24 934.91 760.78 4498.47 96.02
ExampleVP1 936 859.76 785.22 935.02 760.88 4498.46 96.01
ExampleVP1 937 859.7 785.19 935 760.77 4498.49 96.06
ExampleVP1 938 859.74 785.21 934.9 760.74 4498.41 96.04
ExampleVP1 939 859.72 785.2 934.98 760.89 4498.5 96.05
ExampleVP1 940 859.84 785.22 934.95 760.77 4498.48 96.02
ExampleVP1 941 859.75 785.25 934.94 760.72 4499.28 96.02
ExampleVP1 942 859.77 785.17 934.9 760.78 5054.51 96.05
ExampleVP1 943 859.77 785.18 934.89 760.8 5465.4 96.03
ExampleVP1 944 859.73 785.23 934.99 760.74 4454.37 96.01
ExampleVP1 945 859.7 785.25 935.02 760.79 4452.81 96.08
ExampleVP1 946 859.83 785.26 935.03 760.84 4452.79 96.03
ExampleVP1 947 859.71 785.16 934.99 760.83 4452.77 96.06
ExampleVP1 948 859.85 785.22 934.94 760.72 4452.77 96.03
ExampleVP1 949 859.84 785.25 935.02 760.79 4452.71 96.04
ExampleVP1 950 859.73 785.23 935.08 760.86 4452.87 96.01
ExampleVP1 951 859.75 785.28 935 760.7 4452.75 95.98
ExampleVP1 952 859.8 785.23 934.92 760.79 4452.75 95.99
ExampleVP1 953 859.74 785.19 935.06 760.83 4452.81 96.03
ExampleVP1 954 859.76 785.24 934.97 760.76 4452.77 96.08
ExampleVP1 955 859.84 785.22 935.09 760.83 4452.88 96.09
ExampleVP1 956 859.8 785.29 935.06 760.77 4452.81 95.98
ExampleVP1 957 859.85 785.27 934.93 760.76 4452.82 96
ExampleVP1 958 859.82 785.24 935.06 760.8 4452.82 96.07
ExampleVP1 959 859.7 785.22 934.98 760.82 4452.85 96.02
ExampleVP1 960 859.7 785.19 935.04 760.86 4452.86 96.03
ExampleVP1 961 859.76 785.22 935 760.72 4452.74 96.02
ExampleVP1 962 859.83 785.2 934.94 760.83 4452.78 95.99
ExampleVP1 963 859.77 785.27 935.11 760.75 4452.81 96.09
ExampleVP1 964 859.79 785.29 935.04 760.83 4452.84 96.06
ExampleVP1 965 859.77 785.23 934.94 760.76 4452.74 96.04
ExampleVP1 966 859.75 785.17 934.95 760.89 4452.84 96.08
ExampleVP1 967 859.76 785.26 934.96 760.87 4452.79 96.09
ExampleVP1 968 859.72 785.26 934.93 760.77 4452.77 96.01
ExampleVP1 969 859.7 785.19 935 760.87 4452.73 96.05
ExampleVP1 970 859.7 785.16 935.07 760.83 4452.76 96.03
ExampleVP1 971 859.8 785.16 935.03 760.81 4452.86 96.01
ExampleVP1 972 859.73 785.22 935.05 760.74 4452.76 96.06
ExampleVP1 973 859.73 785.17 934.96 760.85 4452.86 96.04
ExampleVP1 974 859.77 785.3 935.05 760.83 4452.82 96.04
ExampleVP1 975 859.82 785.25 934.99 760.91 4452.88 96.08
ExampleVP1 976 859.72 785.18 934.91 760.8 4452.83 96.02
ExampleVP1 977 859.77 785.21 935.01 760.77 4452.72 96.05
ExampleVP1 978 859.76 785.21 935.01 760.82 4452.77 96.04
ExampleVP1 979 859.82 785.25 934.99 760.86 4452.68 96.05
ExampleVP1 980 859.79 785.24 934.9 760.78 4452.82 96.02
ExampleVP1 981 859.82 785.16 935 760.79 4452.73 96
ExampleVP1 982 859.73 785.18 934.97 760.76 4452.81 96.52
ExampleVP1 983 859.82 785.28 935 760.85 4452.8 96.01
ExampleVP1 984 859.77 785.29 935.03 760.82 4452.77 96
ExampleVP1 985 859.71 785.24 934.98 760.78 4452.81 96.05
ExampleVP1 986 859.8 785.18 935.02 760.77 4452.68 96.01
ExampleVP1 987 859.75 785.22 935.01 760.78 4452.79 96.02
ExampleVP1 988 859.79 785.21 934.94 760.83 4452.83 96.02
ExampleVP1 989 859.74 785.22 935 760.8 4452.76 96.03
ExampleVP1 990 859.78 785.19 934.95 760.86 4452.85 96.06
ExampleVP1 991 859.82 785.23 935.09 760.69 4452.9 96.07
ExampleVP1 992 859.75 785.2 934.93 760.84 4452.87 96.02
ExampleVP1 993 859.75 785.17 934.98 760.77 4452.84 96.04
ExampleVP1 994 859.75 785.26 935.02 760.9 4452.88 96.08
ExampleVP1 995 859.76 786.02 934.87 760.83 4452.75 96.1
ExampleVP1 996 859.79 1057.32 935.03 760.83 4452.86 96.08
ExampleVP1 997 859.77 777.16 935.07 760.78 4452.92 96.11
ExampleVP1 998 859.87 776.29 934.97 760.84 4452.77 96.01
ExampleVP1 999 859.89 776.2 934.95 760.82 4452.69 96.08
ExampleVP1 1000 859.72 776.24 934.85 760.71 4452.8 96.03
ExampleVP1 1001 859.92 776.24 934.98 760.76 4452.82 96.05
ExampleVP1 1002 859.79 776.25 934.9 760.77 4452.83 96.05
ExampleVP1 1003 859.78 776.25 934.98 760.71 4452.73 96.04
ExampleVP1 1004 859.63 776.29 934.95 760.83 4452.8 96.03
ExampleVP1 1005 859.71 776.24 934.98 760.81 4452.68 96
ExampleVP1 1006 859.76 776.2 935.02 760.73 4452.69 95.99
ExampleVP1 1007 859.61 776.21 934.96 760.74 4452.72 96.02
ExampleVP1 1008 859.73 776.28 934.96 760.76 4452.82 96.06
ExampleVP1 1009 859.78 776.23 934.91 760.75 4452.75 96.04
ExampleVP1 1010 859.74 776.25 934.9 760.73 4452.69 96.02
ExampleVP1 1011 859.79 776.24 935.04 760.74 4452.76 96.02
ExampleVP1 1012 859.25 776.24 935.01 760.8 4452.78 96.06
ExampleVP1 1013 859.81 776.18 935 760.71 4452.81 96.05
ExampleVP1 1014 860.06 776.25 934.91 760.79 4452.75 96.04
ExampleVP1 1015 859.65 776.21 934.97 760.74 4452.79 95.99
ExampleVP1 1016 860 776.25 934.98 760.8 4452.84 96.02
ExampleVP1 1017 859.85 776.26 934.94 760.78 4452.73 96.06
ExampleVP1 1018 859.9 776.28 935.05 760.72 4452.74 95.99
ExampleVP1 1019 859.8 776.23 935 760.77 4452.74 96.06
ExampleVP1 1020 860.05 776.25 934.9 760.78 4452.74 96.07
ExampleVP1 1021 859.61 776.26 935.01 760.71 4452.79 96.05
ExampleVP1 1022 860.07 776.21 934.87 760.86 4452.82 96.05
ExampleVP1 1023 859.94 776.23 934.92 760.76 4452.78 95.98
ExampleVP1 1024 859.36 776.23 934.99 760.71 4452.83 96.01
ExampleVP1 1025 859.49 776.2 934.95 760.84 4452.78 96.08
ExampleVP1 1026 859.94 821.36 934.95 760.79 4452.83 96.02
ExampleVP1 1027 858.95 1320.11 934.89 760.89 4452.77 96.03
ExampleVP1 1028 859.24 824.28 934.99 760.78 4452.77 96
ExampleVP1 1029 859.43 772.25 934.99 760.73 4452.85 95.95
ExampleVP1 1030 859.61 768.08 935.07 760.82 4452.77 96.06
ExampleVP1 1031 859.55 768.06 934.97 760.77 4452.82 96.03
ExampleVP1 1032 859.85 768.04 934.95 760.71 4452.86 96.01
ExampleVP1 1033 859.69 768.1 935.07 760.82 4452.75 96.08
ExampleVP1 1034 859.8 768.1 934.88 760.74 4452.89 96
ExampleVP1 1035 859.81 768.08 934.86 760.83 4452.74 96
ExampleVP1 1036 859.69 768.05 934.98 760.8 4452.73 96.05
ExampleVP1 1037 859.89 768.05 935.01 760.79 4452.82 96.06
ExampleVP1 1038 859.79 768.04 935 760.72 4452.81 96.04
ExampleVP1 1039 859.63 768.08 934.96 760.77 4452.66 96.03
ExampleVP1 1040 859.88 768.06 934.95 760.71 4452.72 95.97
ExampleVP1 1041 859.76 768.06 934.89 760.81 4452.72 96.01
ExampleVP1 1042 859.77 768.05 934.97 760.78 4452.72 95.96
ExampleVP1 1043 859.85 768.02 934.99 760.87 4452.73 96.04
ExampleVP1 1044 859.7 768.08 935 760.81 4452.72 96.01
ExampleVP1 1045 859.83 768.05 935.03 760.82 4452.81 96.19
ExampleVP1 1046 859.91 768.04 935.04 760.69 4452.75 96.01
ExampleVP1 1047 859.77 809.96 934.94 760.75 4452.86 96.05
ExampleVP1 1048 859.7 769.09 934.92 760.75 4452.83 96.1
ExampleVP1 1049 859.77 853.13 935.05 760.83 4452.72 96.02
ExampleVP1 1050 859.59 770.12 934.98 760.84 4452.83 96.07
ExampleVP1 1051 859.96 765.05 934.91 760.75 4452.83 96.07
ExampleVP1 1052 859.72 765.14 935.01 760.77 4452.77 96.04
ExampleVP1 1053 859.83 765.13 935.05 760.77 4452.83 96.04
ExampleVP1 1054 859.83 765.07 934.93 760.76 4452.79 96.02
ExampleVP1 1055 859.77 765.1 934.94 760.83 4452.72 96.07
ExampleVP1 1056 859.68 765.1 934.92 760.85 4452.73 96.05
ExampleVP1 1057 859.8 765.04 934.91 760.77 4452.74 96.08
ExampleVP1 1058 859.77 765.13 934.98 760.87 4452.82 96.06
ExampleVP1 1059 859.74 765.2 935.07 760.45 4452.75 96.48
ExampleVP1 1060 859.8 765.11 935.11 760.87 4880.21 96.41
ExampleVP1 1061 859.84 765.07 934.97 760.84 6750.98 96.06
ExampleVP1 1062 859.76 765.1 935.02 760.73 7725.7 96.09
ExampleVP1 1063 859.6 764.58 935.06 760.88 4448.24 96.59
ExampleVP1 1064 857.98 748.99 934.07 759.04 4439.22 95.8
ExampleVP1 1065 859.11 765.46 937.2 762.12 4442 97.39
ExampleVP1 1066 859.61 765.41 937.26 761.27 4443.45 96.29
ExampleVP1 1067 862.36 766.39 936.48 761 4442.72 96.23
ExampleVP1 1068 1116.17 765.06 937.36 761.38 4442.22 96.25
ExampleVP1 1069 829.45 765.12 937.02 760.81 4441.96 96.01
ExampleVP1 1070 828.15 764.7 935.9 760.72 4441.58 96
ExampleVP1 1071 828.57 765.01 934.3 759.31 4440.35 97.31
ExampleVP1 1072 829.76 766.46 937.43 760.61 4445.06 98.7
ExampleVP1 1073 829.7 766.02 938.16 761.81 4443.15 96.77
ExampleVP1 1074 828.45 765.07 937.31 760.81 4441.83 96.02
ExampleVP1 1075 828.42 765.14 936.7 760.75 4441.97 96.04
ExampleVP1 1076 828.36 765.12 936.85 760.8 4441.94 96.1
ExampleVP1 1077 828.41 765.12 936.72 760.82 4441.93 96.06
ExampleVP1 1078 828.41 765.1 937.47 760.81 4442 96.05
ExampleVP1 1079 828.46 765.14 935.74 760.86 4442 96.03
ExampleVP1 1080 828.39 765.08 937.24 760.77 4441.87 96.05
ExampleVP1 1081 828.45 765.07 936.57 760.82 4442.02 96.02
ExampleVP1 1082 828.34 765.11 935.85 760.77 4441.89 96.05
ExampleVP1 1083 828.44 765.08 935.34 760.82 4441.93 96.04
ExampleVP1 1084 828.46 765.12 936.48 760.78 4441.95 96.04
ExampleVP1 1085 828.49 765.11 937.28 760.78 4441.96 96.08
ExampleVP1 1086 828.47 765.17 937.26 760.78 4442.02 96.07
ExampleVP1 1087 828.43 765.09 935.5 760.75 4441.92 95.99
ExampleVP1 1088 828.43 765.1 936.46 760.84 4441.88 96
ExampleVP1 1089 828.4 765.1 936.75 760.8 4441.9 96.12
ExampleVP1 1090 828.39 765.07 937.42 760.86 4441.94 96.01
ExampleVP1 1091 828.35 765.08 937.15 760.8 4441.95 96.08
ExampleVP1 1092 828.49 765.1 936.8 760.83 4441.93 96.06
ExampleVP1 1093 828.44 765.1 936.96 760.78 4441.94 96.05
ExampleVP1 1094 828.48 765.08 934.91 760.77 4441.89 96.02
ExampleVP1 1095 828.41 765.04 935.04 760.76 4441.91 96.03
ExampleVP1 1096 828.39 765.05 935.64 760.79 4441.91 96.03
ExampleVP1 1097 828.25 765.11 936.56 760.77 4441.91 95.99
ExampleVP1 1098 828.44 765.06 937.34 760.92 4441.96 96.02
ExampleVP1 1099 828.48 765.09 937.11 760.77 4441.9 96.04
ExampleVP1 1100 828.43 765.09 937.31 760.83 4441.97 96.05
ExampleVP1 1101 828.35 765.11 936.58 760.86 4441.96 96.04
ExampleVP1 1102 828.49 765.1 937.07 760.76 4441.96 96.07
ExampleVP1 1103 828.44 765.11 937.41 760.1 4441.93 194.72
ExampleVP1 1104 828.41 765.08 937.02 760.85 4441.92 110.59
ExampleVP1 1105 828.43 765.09 936.41 760.83 4442.01 86.62
ExampleVP1 1106 828.45 765.15 937.44 760.84 4441.95 84.29
ExampleVP1 1107 828.38 765.13 935.14 760.84 4441.92 84.32
ExampleVP1 1108 828.46 765.13 937.33 760.75 4441.93 84.3
ExampleVP1 1109 828.44 765.11 936.3 760.81 4441.9 83.49
ExampleVP1 1110 828.36 765.11 936.24 760.85 4441.91 84.3
ExampleVP1 1111 828.46 765.07 937.04 760.85 4441.9 84.3
ExampleVP1 1112 828.44 765.07 937.11 760.76 4441.93 83.6
ExampleVP1 1113 828.36 765.11 937.25 760.76 4441.96 84.26
ExampleVP1 1114 828.46 765.11 937.3 760.8 4441.92 84.28
ExampleVP1 1115 828.4 765.05 937.49 760.81 4442.07 84.28
ExampleVP1 1116 828.39 765.09 937.5 760.81 4442.01 84.33
ExampleVP1 1117 828.43 765.1 937.42 760.8 4442.04 83.19
ExampleVP1 1118 828.37 765.05 937.25 760.82 4442.01 84.28
ExampleVP1 1119 828.34 765.07 937.45 760.81 4441.93 84.36
ExampleVP1 1120 828.41 765.1 937.01 760.77 4441.82 83.3
ExampleVP1 1121 828.36 765.07 936.38 760.82 4441.89 82.71
ExampleVP1 1122 828.37 765.1 936.5 760.88 4441.91 83.85
ExampleVP1 1123 828.37 765.09 935.15 760.79 4441.9 83.94
ExampleVP1 1124 828.45 765.09 937.49 760.82 4442.02 84.21
ExampleVP1 1125 828.41 765.13 937.38 760.84 4441.87 84.26
ExampleVP1 1126 828.39 765.1 937.46 760.8 4441.93 83.71
ExampleVP1 1127 828.38 765.02 937.31 760.83 4441.92 83.64
ExampleVP1 1128 828.39 765 937.02 760.77 4441.86 84
ExampleVP1 1129 828.38 765.1 937.29 760.8 4441.9 83.34
ExampleVP1 1130 828.42 765.07 935.92 760.83 4441.99 84.25
ExampleVP1 1131 828.43 765.12 936.84 760.8 4441.92 84.3
ExampleVP1 1132 828.43 765.1 936.3 760.82 4441.98 83.44
ExampleVP1 1133 828.43 765.04 937.15 760.76 4441.87 84.33
ExampleVP1 1134 828.43 765.06 937.3 760.82 4441.91 83.7
ExampleVP1 1135 828.39 765.11 937.48 760.85 4441.88 84.27
ExampleVP1 1136 828.37 765.03 937.32 760.8 4441.92 83.97
ExampleVP1 1137 828.47 765.07 937.1 760.85 4441.86 83.72
ExampleVP1 1138 828.37 765.09 936.63 760.78 4441.96 83.84
ExampleVP1 1139 828.39 765.1 937.24 760.79 4441.89 84.26
ExampleVP1 1140 828.4 765.1 937.46 760.72 4441.96 84.27
ExampleVP1 1141 828.43 765.11 937.04 760.85 4441.91 84.23
ExampleVP1 1142 828.35 765.09 937.51 760.83 4441.9 83.81
ExampleVP1 1143 828.42 765.03 937.43 760.81 4441.9 83.86
ExampleVP1 1144 828.46 765.12 937.31 760.81 4441.97 84.24
ExampleVP1 1145 828.42 765.11 937.26 760.81 4441.95 83.46
ExampleVP1 1146 828.41 765.58 937.35 760.83 4442.06 84
ExampleVP1 1147 828.35 765.14 936.48 760.8 4441.91 83.16
ExampleVP1 1148 828.36 765.11 937.37 760.77 4441.92 84.16
ExampleVP1 1149 828.47 765.05 936.09 760.81 4441.91 84.28
ExampleVP1 1150 828.52 765.14 936.62 760.84 4441.93 84.31
ExampleVP1 1151 828.43 765.1 935.96 760.81 4441.94 84.22
ExampleVP1 1152 828.35 765.04 937.34 760.82 4441.95 83
ExampleVP1 1153 828.43 765.11 937.51 760.83 4441.93 84.22
ExampleVP1 1154 828.44 765.14 935.94 760.8 4441.99 84.26
ExampleVP1 1155 828.39 765.11 937.39 760.85 4441.99 83.36
ExampleVP1 1156 828.38 765.04 937.35 760.8 4441.84 83.58
ExampleVP1 1157 828.37 765.06 937.5 760.78 4441.98 83.9
ExampleVP1 1158 828.39 765.08 937.31 760.8 4441.94 84.28
ExampleVP1 1159 828.44 765.12 936.02 760.82 4442.02 84.3
ExampleVP1 1160 828.34 765.08 937.13 760.79 4441.89 84.11
ExampleVP1 1161 828.4 765.13 937.17 760.82 4441.9 83.55
ExampleVP1 1162 828.42 765.15 937.54 760.78 4441.92 83.69
ExampleVP1 1163 828.46 765.26 936.53 760.84 4441.89 83
ExampleVP1 1164 828.37 765.21 937.23 760.76 4441.87 83.62
ExampleVP1 1165 828.46 765.12 937.25 760.76 4442 83.55
ExampleVP1 1166 828.36 765.09 935.27 760.82 4441.97 84.02
ExampleVP1 1167 828.31 765.13 936.55 760.81 4441.98 84.26
ExampleVP1 1168 828.36 765.07 936.85 760.74 4441.98 82.92
ExampleVP1 1169 828.41 765.09 936.56 760.81 4442.03 82.84
ExampleVP1 1170 828.43 765.05 936.51 760.81 4441.91 84.26
ExampleVP1 1171 828.44 765.1 937.26 760.73 4441.96 84.29
ExampleVP1 1172 828.37 765.02 937.47 760.8 4441.96 84.15
ExampleVP1 1173 828.4 765.05 935.81 760.83 4441.85 84.3
ExampleVP1 1174 828.41 765.58 936.33 760.79 4441.92 84.28
ExampleVP1 1175 828.38 765.04 937.19 760.72 4441.89 84.04
ExampleVP1 1176 828.41 765.1 937.17 760.78 4441.93 84.29
ExampleVP1 1177 828.42 765.09 935.07 760.81 4441.96 84.27
ExampleVP1 1178 828.33 765.04 937.76 760.9 4441.94 84.28
ExampleVP1 1179 828.45 765.09 937.41 760.76 4441.95 84.31
ExampleVP1 1180 828.4 765.15 937.28 760.81 4441.93 84.31
ExampleVP1 1181 828.37 765.09 937.11 760.77 4441.92 84.26
ExampleVP1 1182 828.36 765.1 937.43 760.78 4441.9 84.2
ExampleVP1 1183 828.43 765.06 937.03 760.79 4441.78 83.74
ExampleVP1 1184 828.38 765 935.59 760.8 4441.84 84.27
ExampleVP1 1185 828.4 765.07 936.3 760.8 4442.06 84.22
ExampleVP1 1186 828.4 765.01 936.24 760.81 4441.83 84.26
ExampleVP1 1187 828.37 765.02 936.63 760.79 4441.84 84.3
ExampleVP1 1188 828.4 765.1 937.36 760.85 4441.92 84.3
