vp time CCC KSU PME BKS BES LBS
ExampleVP2 734 118.35 365.71 1440.87 1534.59 1035.07 3431.58
ExampleVP2 735 118.32 365.71 1440.78 1534.63 1035.08 3430.65
ExampleVP2 736 118.3 365.69 1440.82 1534.59 1035.02 3431.72
ExampleVP2 737 118.34 365.64 1440.83 1534.59 1035.03 3431.68
ExampleVP2 738 118.28 365.69 1440.83 1534.57 1035.08 3431.67
ExampleVP2 739 118.26 365.78 1440.81 1534.61 1035.11 3431.49
ExampleVP2 740 118.27 366.36 1440.81 1534.58 1035.06 3431.66
ExampleVP2 741 118.29 366.02 1440.8 1534.58 1035.06 3431.27
ExampleVP2 742 118.29 366.95 1440.83 1534.61 1035.07 3431.64
ExampleVP2 743 118.26 365.71 1440.86 1534.57 1035.02 3431.61
ExampleVP2 744 118.3 365.68 1440.8 1534.57 1035.05 3431.59
ExampleVP2 745 118.31 365.7 1440.82 1534.55 1035.06 3431.59
ExampleVP2 746 118.31 366.04 1440.84 1534.58 1035.02 3431.63
ExampleVP2 747 118.31 366.41 1440.78 1534.57 1035.07 3431.57
ExampleVP2 748 118.26 365.73 1441.1 1534.52 1035 3431.54
ExampleVP2 749 118.29 365.66 1652.82 1534.58 1035.02 3431.64
ExampleVP2 750 118.28 365.69 2217.08 1534.56 1035.04 3431.62
ExampleVP2 751 118.24 365.66 1472.67 1534.53 1035.06 3430.67
ExampleVP2 752 118.3 365.73 1437.95 1534.54 1034.94 3431.62
ExampleVP2 753 118.3 365.72 1438 1534.57 1035.04 3431.61
ExampleVP2 754 118.31 365.76 1438.02 1534.6 1035.06 3431.63
ExampleVP2 755 118.28 365.71 1437.98 1534.55 1035.08 3431.63
ExampleVP2 756 118.23 365.69 1444.16 1534.55 1035.06 3430.38
ExampleVP2 757 118.29 365.73 1568.47 1534.53 1035.02 3431.16
ExampleVP2 758 118.29 365.71 1436.83 1534.6 1034.97 3430.35
ExampleVP2 759 118.26 365.75 1436.45 1534.53 1035.05 3431.61
ExampleVP2 760 118.25 365.74 1435.51 1534.51 1035.05 3431.63
ExampleVP2 761 118.25 365.74 1437.41 1534.56 1035.01 3431.65
ExampleVP2 762 118.28 365.7 1456.86 1534.52 1035.06 3431.6
ExampleVP2 763 118.26 365.69 1435.82 1534.55 1035.06 3431.67
ExampleVP2 764 118.27 365.67 1445.1 1534.59 1035.05 3431.63
ExampleVP2 765 118.23 366.09 1438.54 1534.58 1035.05 3431.21
ExampleVP2 766 118.27 367.24 1436.37 1534.55 1035.11 3431.62
ExampleVP2 767 118.26 366.7 1441.73 1534.55 1035 3431.39
ExampleVP2 768 118.23 365.69 1431.74 1534.55 1035.04 3431.55
ExampleVP2 769 118.29 365.7 1431.88 1534.59 1034.99 3431.61
ExampleVP2 770 118.26 365.8 1431.81 1534.54 1035.03 3431.68
ExampleVP2 771 118.27 365.7 1431.87 1534.62 1035.08 3431.61
ExampleVP2 772 118.25 365.7 1431.8 1534.61 1035.13 3431.57
ExampleVP2 773 118.25 365.62 1925.29 1534.55 1035.09 3431.66
ExampleVP2 774 118.24 366.29 3814.01 1534.6 1034.99 3431.56
ExampleVP2 775 118.25 365.7 3318.14 1534.52 1035.01 3431.58
ExampleVP2 776 118.27 365.84 1430.09 1534.51 1035.03 3431.59
ExampleVP2 777 118.29 365.69 1428.57 1534.56 1035.06 3431.59
ExampleVP2 778 118.26 365.85 1428.57 1534.61 1035.05 3431.58
ExampleVP2 779 118.3 365.67 1452.76 1534.62 1035.08 3431.66
ExampleVP2 780 118.29 366.03 2400.69 1534.58 1035.08 3431.69
ExampleVP2 781 118.27 366.71 1442.33 1534.61 1035.07 3431.61
ExampleVP2 782 118.24 365.72 1427.07 1534.59 1035.03 3431.64
ExampleVP2 783 118.26 365.69 1427.09 1534.6 1035.04 3431.59
ExampleVP2 784 118.26 365.73 1427.12 1534.58 1035.13 3431.49
ExampleVP2 785 118.28 365.71 1427.05 1534.55 1035.08 3431.67
ExampleVP2 786 118.22 365.69 1451.81 1534.56 1035.06 3431.68
ExampleVP2 787 118.24 366.63 2646.72 1534.59 1035.07 3431.65
ExampleVP2 788 118.23 366 1769.88 1534.55 1035.07 3431.62
ExampleVP2 789 118.24 365.71 -8.75 1534.58 1035.08 3431.68
ExampleVP2 790 118.42 366.52 -1793.59 1533.97 1035.25 3431.43
ExampleVP2 791 118.25 366.71 1425.32 1534.56 1035.07 3431
ExampleVP2 792 118.26 365.85 1696.53 1534.58 1035.09 3431.65
ExampleVP2 793 118.28 365.88 2025.78 1534.59 1035.05 3431.63
ExampleVP2 794 118.23 365.78 1763.42 1534.53 1035.02 3431.65
ExampleVP2 795 118.24 365.79 1425.16 1534.59 1035.02 3431.69
ExampleVP2 796 118.27 365.76 1529.04 1534.58 1035.14 3431.57
ExampleVP2 797 118.27 365.92 1566.93 1534.52 1035.03 3431.62
ExampleVP2 798 118.21 365.68 1425.36 1534.6 1035.04 3431.62
ExampleVP2 799 118.22 365.64 1492.73 1534.57 1035.01 3431.33
ExampleVP2 800 118.3 365.85 1422.73 1534.58 1035.06 3431.62
ExampleVP2 801 118.25 365.76 1422.7 1534.57 1035.02 3431.64
ExampleVP2 802 118.27 365.68 1422.62 1534.61 1035.06 3431.58
ExampleVP2 803 118.29 365.7 1422.65 1534.57 1035.04 3431.66
ExampleVP2 804 118.29 366.44 1422.65 1534.57 1035.14 3431.61
ExampleVP2 805 118.24 366.13 1422.6 1534.57 1035.07 3431.66
ExampleVP2 806 118.22 365.67 1422.64 1534.52 1035.02 3431.59
ExampleVP2 807 118.25 365.72 1422.66 1534.56 1035.05 3431.62
ExampleVP2 808 118.25 365.72 1422.65 1534.56 1035.04 3431.63
ExampleVP2 809 118.28 366.14 1422.61 1534.54 1035.06 3431.63
ExampleVP2 810 118.23 366.12 1422.65 1534.58 1035.04 3431.2
ExampleVP2 811 118.26 365.66 1422.62 1534.58 1034.98 3431.59
ExampleVP2 812 118.25 365.99 1422.6 1534.58 1035.07 3431.62
ExampleVP2 813 118.29 365.74 1422.69 1534.57 1035.04 3431.55
ExampleVP2 814 118.32 365.64 1422.68 1534.53 1035.05 3431.62
ExampleVP2 815 118.23 365.78 1422.66 1534.57 1035.05 3431.61
ExampleVP2 816 118.24 365.77 1422.62 1534.54 1035.04 3431.58
ExampleVP2 817 118.25 365.67 1422.61 1534.59 1034.98 3431.62
ExampleVP2 818 118.23 365.68 1422.59 1534.53 1034.99 3431.61
ExampleVP2 819 118.24 366.12 1422.62 1534.56 1035.04 3431.6
ExampleVP2 820 118.28 365.67 1422.65 1534.54 1035 3431.57
ExampleVP2 821 118.21 365.73 1422.65 1534.58 1035 3431.63
ExampleVP2 822 118.28 365.79 1442.99 1534.56 1034.97 3431.59
ExampleVP2 823 118.23 365.67 1422.78 1534.54 1035.02 3431.67
ExampleVP2 824 118.27 365.69 1428.18 1534.52 1035.03 3431.6
ExampleVP2 825 118.24 366.14 1468.94 1534.5 1035.04 3431.64
ExampleVP2 826 118.28 365.67 1421.2 1534.56 1035.03 3431.6
ExampleVP2 827 118.25 365.66 1481.39 1534.55 1034.99 3431.59
ExampleVP2 828 118.24 365.79 1423.79 1534.54 1035 3431.62
ExampleVP2 829 118.26 365.72 1548.14 1534.51 1035.02 3431.61
ExampleVP2 830 118.26 365.72 1517.94 1534.53 1035.03 3431.65
ExampleVP2 831 118.28 366.15 1438.83 1534.55 1035.02 3431.67
ExampleVP2 832 118.18 365.89 1419.72 1534.54 1035.02 3431.63
ExampleVP2 833 118.24 365.72 1454.92 1534.52 1034.98 3431.64
ExampleVP2 834 118.26 366.39 1422.9 1534.57 1035 3431.57
ExampleVP2 835 118.27 366.46 1416.75 1534.56 1035.04 3431.6
ExampleVP2 836 118.23 366.08 1416.74 1534.55 1035.08 3431.6
ExampleVP2 837 118.24 365.75 1416.76 1534.57 1035.02 3431.62
ExampleVP2 838 118.19 365.64 1416.8 1534.56 1035.07 3431.53
ExampleVP2 839 118.24 365.68 1416.76 1534.48 1035.07 3431.62
ExampleVP2 840 118.23 365.69 1416.76 1534.5 1034.99 3431.6
ExampleVP2 841 118.2 365.69 1416.77 1534.52 1034.97 3431.55
ExampleVP2 842 118.28 366.33 1416.74 1534.5 1035.02 3431.64
ExampleVP2 843 118.27 365.85 1416.75 1534.51 1035.04 3431.56
ExampleVP2 844 118.21 365.73 1416.77 1534.49 1035.03 3431.63
ExampleVP2 845 118.21 365.72 1416.81 1534.48 1035.02 3431.58
ExampleVP2 846 118.24 365.63 1416.77 1534.52 1034.99 3431.57
ExampleVP2 847 118.2 365.72 1416.75 1534.53 1035.05 3431.58
ExampleVP2 848 118.26 366.84 1416.74 1534.54 1035.07 3431.58
ExampleVP2 849 118.26 365.7 1416.74 1534.5 1035.03 3431.64
ExampleVP2 850 118.24 365.68 1416.74 1534.53 1035.07 3431.62
ExampleVP2 851 118.22 365.8 1416.75 1534.51 1035.07 3431.59
ExampleVP2 852 118.25 365.65 1416.77 1534.56 1035.11 3431.66
ExampleVP2 853 118.22 365.69 1416.79 1534.51 1034.99 3431.6
ExampleVP2 854 118.25 365.65 1416.76 1534.55 1035.02 3431.58
ExampleVP2 855 118.21 365.64 1416.77 1534.55 1035.06 3431.6
ExampleVP2 856 118.24 366.39 1416.72 1534.57 1035 3431.55
ExampleVP2 857 118.25 365.88 1416.76 1534.54 1035 3431.64
ExampleVP2 858 118.21 365.69 1416.84 1534.55 1034.98 3431.61
ExampleVP2 859 118.27 365.7 1416.76 1534.54 1034.99 3431.57
ExampleVP2 860 118.2 366.02 1416.77 1534.55 1035.06 3431.61
ExampleVP2 861 118.26 365.93 1416.72 1534.54 1034.95 3431.57
ExampleVP2 862 118.24 365.76 1416.71 1534.53 1035.09 3431.6
ExampleVP2 863 118.25 365.7 1416.73 1534.57 1035.02 3431.62
ExampleVP2 864 118.27 365.72 1416.77 1534.56 1035.1 3431.61
ExampleVP2 865 118.23 365.75 1416.78 1534.57 1035.06 3431.65
ExampleVP2 866 118.25 365.72 1416.77 1534.52 1034.99 3431.59
ExampleVP2 867 118.23 365.73 1482.62 1534.55 1035.08 3431.63
ExampleVP2 868 118.23 365.66 1444.32 1534.58 1035.05 3431.6
ExampleVP2 869 118.27 365.67 1413.93 1534.55 1035.07 3431.54
ExampleVP2 870 118.23 365.93 1414.2 1534.56 1034.97 3431.67
ExampleVP2 871 118.24 365.74 1414.26 1534.53 1035.04 3431.56
ExampleVP2 872 118.23 366.62 1426 1534.6 1034.95 3431.58
ExampleVP2 873 118.23 365.72 1734.63 1534.55 1035.03 3431.59
ExampleVP2 874 118.21 365.84 1413.22 1534.53 1035 3431.59
ExampleVP2 875 118.23 365.65 1412.67 1534.54 1034.97 3431.62
ExampleVP2 876 118.22 365.7 1412.68 1534.49 1035.06 3431.59
ExampleVP2 877 118.19 365.7 1412.67 1534.49 1034.97 3431.65
ExampleVP2 878 118.22 365.67 1412.68 1534.59 1035.01 3431.6
ExampleVP2 879 118.25 366.13 1412.67 1534.52 1035.02 3431.54
ExampleVP2 880 118.24 366.37 1413.37 1534.57 1035.13 3431.65
ExampleVP2 881 118.24 366.13 1412.68 1534.56 1035.04 3431.61
ExampleVP2 882 118.24 365.72 1412.7 1534.56 1035.03 3431.62
ExampleVP2 883 118.24 365.72 1412.68 1534.54 1035 3431.64
ExampleVP2 884 118.29 365.58 1412.78 1534.54 1035.09 3431.64
ExampleVP2 885 118.28 365.98 1413.96 1534.53 1035.05 3431.63
ExampleVP2 886 118.24 365.65 1441.65 1534.55 1035.06 3431.63
ExampleVP2 887 118.18 366.24 1413.45 1534.52 1035.03 3431.6
ExampleVP2 888 118.26 365.84 1416.58 1534.54 1034.96 3431.6
ExampleVP2 889 118.23 366.4 1885.74 1534.57 1035.06 3431.61
ExampleVP2 890 118.25 365.77 1563.06 1534.54 1035.04 3431.63
ExampleVP2 891 118.19 365.81 1409.37 1534.56 1035.04 3431.62
ExampleVP2 892 118.24 365.65 1643.2 1534.59 1035.07 3431.65
ExampleVP2 893 118.24 366.06 1511.67 1534.53 1035.02 3431.63
ExampleVP2 894 118.22 365.86 1407.34 1534.55 1035.05 3431.61
ExampleVP2 895 118.24 365.77 1407.98 1534.58 1034.99 3431.62
ExampleVP2 896 118.25 365.77 1407.95 1534.57 1035.06 3431.59
ExampleVP2 897 118.23 365.7 1407.99 1534.51 1035.09 3431.62
ExampleVP2 898 118.25 365.7 1407.95 1534.53 1035.04 3431.59
ExampleVP2 899 118.24 365.71 1407.95 1534.49 1035.04 3431.58
ExampleVP2 900 118.28 365.67 1407.23 1534.58 1035.07 3431.57
ExampleVP2 901 118.22 365.71 1408.02 1534.5 1035.03 3431.63
ExampleVP2 902 118.2 365.67 1407.88 1534.52 1034.96 3431.57
ExampleVP2 903 118.23 366.56 1406.75 1534.83 1035.01 3431.62
ExampleVP2 904 118.22 365.65 1407.99 1534.03 1035.41 3431.61
ExampleVP2 905 118.21 365.92 1407.64 1534.56 1035.06 3431.7
ExampleVP2 906 118.2 365.84 1407.96 1534.52 1035.06 3431.63
ExampleVP2 907 118.28 366.64 1407.88 1534.57 1035.09 3431.6
ExampleVP2 908 118.22 366.35 1407.98 1534.55 1035.03 3431.61
ExampleVP2 909 118.19 365.74 1407.95 1534.55 1035 3431.57
ExampleVP2 910 118.24 365.74 1407.99 1534.52 1035.04 3431.61
ExampleVP2 911 118.26 365.64 1408.03 1534.56 1035.07 3431.63
ExampleVP2 912 118.3 365.71 1407.86 1534.54 1035 3431.59
ExampleVP2 913 118.23 365.74 1407.52 1534.52 1035.02 3431.59
ExampleVP2 914 118.22 365.64 1407.96 1534.55 1035.05 3431.56
ExampleVP2 915 118.21 365.72 1407.39 1534.53 1035.12 3431.64
ExampleVP2 916 118.24 365.75 1407.99 1534.58 1035.03 3431.62
ExampleVP2 917 118.19 365.98 1407.99 1534.48 1035.08 3431.55
ExampleVP2 918 118.21 366.53 1407.98 1534.51 1035 3431.58
ExampleVP2 919 118.21 365.86 1407.99 1534.55 1035.04 3431.58
ExampleVP2 920 118.25 366.22 1407.94 1534.59 1035.01 3431.68
ExampleVP2 921 118.23 365.66 1408.01 1534.57 1035.04 3431.71
ExampleVP2 922 118.21 365.73 1407.95 1534.55 1035.02 3431.56
ExampleVP2 923 118.18 366.4 1407.69 1534.57 1034.97 3431.51
ExampleVP2 924 118.19 365.73 1407.99 1534.52 1035.04 3431.62
ExampleVP2 925 118.13 365.69 1407.98 1534.5 1035.03 3431.6
ExampleVP2 926 118.19 366.29 1407.93 1534.51 1034.97 3431.55
ExampleVP2 927 118.22 365.85 1407.52 1534.56 1035.06 3431.52
ExampleVP2 928 118.2 366.09 1407.97 1534.54 1035.04 3431.62
ExampleVP2 929 118.2 365.87 1407.98 1534.46 1035.06 3431.57
ExampleVP2 930 118.2 365.68 1408 1534.56 1035.04 3431.66
ExampleVP2 931 118.24 366.5 1407.37 1534.53 1035.08 3431.59
ExampleVP2 932 118.2 366.18 1407.89 1534.5 1034.98 3431.56
ExampleVP2 933 118.21 366.13 1407.99 1534.53 1035.06 3431.6
ExampleVP2 934 118.18 365.42 1408.32 1533.65 1035.85 3431.63
ExampleVP2 935 118.23 365.85 1407.58 1533.8 1035.48 3431.6
ExampleVP2 936 118.24 367.19 1406.73 1534.53 1035.04 3431.64
ExampleVP2 937 118.18 365.9 1407.95 1534.63 1035.06 3431.66
ExampleVP2 938 118.26 365.72 1407.98 1534.54 1035.04 3431.63
ExampleVP2 939 118.23 365.69 1407.86 1534.55 1035.11 3431.67
ExampleVP2 940 118.21 365.77 1407.95 1534.54 1035.04 3431.59
ExampleVP2 941 118.19 365.76 1407.99 1534.53 1035.06 3431.58
ExampleVP2 942 118.21 365.64 1407.85 1534.57 1035.06 3431.64
ExampleVP2 943 118.19 365.7 1406.91 1534.57 1035.1 3431.62
ExampleVP2 944 118.2 365.73 1408 1534.47 1034.97 3431.56
ExampleVP2 945 118.21 365.68 1407.97 1534.52 1035.03 3431.59
ExampleVP2 946 118.24 365.67 1407.95 1534.55 1035.02 3431.62
ExampleVP2 947 118.17 365.81 1407.99 1534.51 1035.02 3431.63
ExampleVP2 948 118.21 365.74 1407.97 1534.55 1035.06 3431.59
ExampleVP2 949 118.19 365.68 1407.89 1534.51 1034.99 3431.58
ExampleVP2 950 118.21 365.96 1407.76 1534.5 1034.99 3431.6
ExampleVP2 951 118.21 365.73 1408.06 1534.53 1035.04 3431.59
ExampleVP2 952 118.27 365.78 1407.64 1534.48 1035.11 3431.64
ExampleVP2 953 118.27 366.01 1406.51 1534.54 1035.15 3431.67
ExampleVP2 954 118.28 365.72 1407.97 1534.49 1035.07 3431.63
ExampleVP2 955 118.22 365.72 1406.64 1534.56 1035.06 3431.61
ExampleVP2 956 118.23 365.74 1407.48 1534.56 1035.02 3431.65
ExampleVP2 957 118.24 366.25 1407.05 1534.58 1035.1 3431.65
ExampleVP2 958 118.18 365.88 1406.87 1534.56 1034.99 3431.55
ExampleVP2 959 118.2 365.76 1406.43 1534.55 1035.07 3431.57
ExampleVP2 960 118.21 365.9 1406.59 1534.56 1035.03 3431.64
ExampleVP2 961 118.44 367.04 1406.98 1535.26 1035.26 3431.59
ExampleVP2 962 118.63 365.9 1409.05 1534.24 1037.44 3432.22
ExampleVP2 963 119.5 366.64 1406.88 1534.47 1035.97 3431.49
ExampleVP2 964 118.55 366.1 1407.21 1533.27 1035.09 3430.76
ExampleVP2 965 118.19 366.57 1407.64 1534.22 1085.97 3431.29
ExampleVP2 966 118.19 365.69 1407.99 1534.23 1209.32 3431.6
ExampleVP2 967 118.22 365.73 1408 1533.42 1026.34 3431.62
ExampleVP2 968 118.18 365.71 1408.02 1533.13 1026.26 3431.65
ExampleVP2 969 118.16 365.96 1407.97 1533.14 1028.54 3431.59
ExampleVP2 970 118.25 366.77 1407.97 1533.24 1037.75 3431.59
ExampleVP2 971 118.19 366.25 1407.97 1534.05 1048.34 3431.64
ExampleVP2 972 118.22 365.71 1407.95 1534.11 1029.04 3431.6
ExampleVP2 973 118.21 365.69 1408.01 1533.52 1059.52 3431.59
ExampleVP2 974 118.12 365.6 1407.98 1533.79 1048.5 3431.63
ExampleVP2 975 118.2 365.63 1408.01 1533.13 1005.18 3431.59
ExampleVP2 976 118.21 365.69 1407.93 1533.74 1005.17 3431.6
ExampleVP2 977 118.19 365.69 1407.93 1533.17 1005.12 3431.65
ExampleVP2 978 118.16 365.69 1407.95 1533.15 1005.67 3431.52
ExampleVP2 979 118.18 365.65 1407.87 1533.52 1005.99 3431.58
ExampleVP2 980 118.17 365.68 1408.02 1533.15 1005.06 3431.55
ExampleVP2 981 118.17 365.66 1408 1533.63 1005.16 3431.6
ExampleVP2 982 118.2 365.68 1408.01 1533.1 1006.87 3431.5
ExampleVP2 983 118.17 365.88 1407.93 1533.16 1038 3431.55
ExampleVP2 984 118.23 365.72 1408.12 1533.22 1018.65 3431.69
ExampleVP2 985 118.19 366.04 1407.99 1533.53 1016.33 3431.59
ExampleVP2 986 118.2 365.71 1407.99 1533.93 1060.36 3431.62
ExampleVP2 987 118.25 365.68 1408.1 1533.26 993.99 3431.51
ExampleVP2 988 118.2 365.93 1407.84 1533.16 986.13 3431.63
ExampleVP2 989 118.27 366.87 1408.04 1533.14 986.2 3431.6
ExampleVP2 990 118.24 366.66 1408.07 1533.16 986.18 3431.63
ExampleVP2 991 118.21 365.73 1408.06 1533.11 986.19 3431.71
ExampleVP2 992 118.2 366.18 1407.92 1533.17 986.18 3431.64
ExampleVP2 993 118.22 365.69 1407.97 1534.22 986.2 3431.69
ExampleVP2 994 118.2 365.89 1408.09 1533.24 986.23 3431.65
ExampleVP2 995 118.21 366.36 1407.94 1533.2 986.22 3431.6
ExampleVP2 996 118.19 365.73 1408.06 1533.71 986.18 3431.69
ExampleVP2 997 118.24 365.73 1408.12 1533.57 986.36 3431.63
ExampleVP2 998 118.25 365.7 1407.79 1534.01 986.17 3431.67
ExampleVP2 999 118.18 365.67 1408.09 1533.2 986.25 3431.6
ExampleVP2 1000 118.21 365.75 1408.16 1533.56 986.24 3431.54
ExampleVP2 1001 118.19 365.68 1407.98 1533.96 986.19 3431.66
ExampleVP2 1002 118.22 366.26 1407.89 1533.3 986.2 3431.62
ExampleVP2 1003 118.19 366.23 1408.08 1533.22 986.81 3431.56
ExampleVP2 1004 118.23 365.7 1408.09 1533.39 989.16 3431.65
ExampleVP2 1005 118.18 366.45 1408.01 1534.55 997.64 3431.58
ExampleVP2 1006 118.16 366.47 1408.01 1534.33 976.69 3431.53
ExampleVP2 1007 118.15 365.66 1408.02 1533.14 976.63 3431.61
ExampleVP2 1008 118.2 365.71 1407.96 1533.15 976.69 3431.61
ExampleVP2 1009 118.19 366.62 1408.02 1533.13 976.66 3431.61
ExampleVP2 1010 118.19 366.27 1407.94 1533.4 976.63 3431.59
ExampleVP2 1011 118.16 366.49 1408.02 1533.95 976.71 3431.54
ExampleVP2 1012 118.15 365.66 1407.88 1533.18 976.56 3431.56
ExampleVP2 1013 118.21 367.07 1407.96 1533.43 976.66 3431.62
ExampleVP2 1014 118.21 365.72 1408 1533.14 976.61 3431.61
ExampleVP2 1015 118.2 365.67 1407.93 1533.15 976.67 3431.54
ExampleVP2 1016 118.13 366.14 1407.88 1533.27 976.69 3431.56
ExampleVP2 1017 118.22 366.16 1408.03 1533.77 976.64 3431.58
ExampleVP2 1018 118.21 365.72 1408.02 1533.21 976.7 3431.64
ExampleVP2 1019 118.18 365.75 1408.02 1533.17 976.67 3431.58
ExampleVP2 1020 118.2 366.46 1408.06 1533.23 976.69 3431.59
ExampleVP2 1021 118.27 365.75 1408.04 1534.37 976.6 3431.65
ExampleVP2 1022 118.19 365.77 1407.93 1534.21 976.63 3431.56
ExampleVP2 1023 118.17 365.68 1407.96 1533.14 976.66 3431.55
ExampleVP2 1024 118.21 365.81 1408.04 1533.14 976.69 3431.56
ExampleVP2 1025 118.14 365.77 1407.94 1533.15 976.59 3431.58
ExampleVP2 1026 118.18 366.55 1408 1533.2 976.73 3431.62
ExampleVP2 1027 118.18 366.71 1407.98 1533.42 977.02 3431.6
ExampleVP2 1028 118.16 365.73 1408 1533.13 1154.64 3431.63
ExampleVP2 1029 118.26 366.43 1407.97 1533.19 1031.13 3431.68
ExampleVP2 1030 118.19 366.19 1408.04 1533.56 958.33 3431.58
ExampleVP2 1031 118.22 365.68 1407.99 1534.4 957.03 3431.6
ExampleVP2 1032 118.2 366.42 1407.98 1533.13 957.12 3431.68
ExampleVP2 1033 118.2 365.71 1408.04 1533.19 957.06 3431.54
ExampleVP2 1034 118.18 365.64 1408.01 1533.66 957.01 3431.58
ExampleVP2 1035 118.2 365.63 1408.01 1533.19 957.11 3431.6
ExampleVP2 1036 118.21 366.31 1407.92 1533.13 957.06 3431.63
ExampleVP2 1037 118.18 365.71 1408 1533.55 957.02 3431.57
ExampleVP2 1038 118.22 365.79 1408.02 1533.29 957.09 3431.56
ExampleVP2 1039 118.21 366.14 1408.05 1533.17 957.13 3431.61
ExampleVP2 1040 118.2 365.95 1407.93 1533.53 957.24 3431.58
ExampleVP2 1041 118.23 366.48 1408.01 1533.46 957.08 3431.61
ExampleVP2 1042 118.19 366.69 1408.07 1534.44 957.02 3431.58
ExampleVP2 1043 118.18 365.77 1408.02 1533.76 957.04 3431.63
ExampleVP2 1044 118.15 365.67 1408.02 1533.14 957.1 3431.55
ExampleVP2 1045 118.21 365.74 1408.04 1533.61 957.04 3431.61
ExampleVP2 1046 118.2 365.65 1408.01 1533.48 957.03 3431.6
ExampleVP2 1047 118.2 365.76 1408 1533.52 957.04 3431.59
ExampleVP2 1048 118.15 365.82 1407.97 1533.41 957.05 3431.67
ExampleVP2 1049 118.19 366.08 1407.97 1533.73 957.03 3431.58
ExampleVP2 1050 118.15 366.45 1407.98 1534.03 957.18 3431.57
ExampleVP2 1051 118.2 365.64 1407.92 1533.86 957.03 3431.63
ExampleVP2 1052 118.18 366.83 1407.99 1533.22 958.53 3431.62
ExampleVP2 1053 118.21 365.69 1408.05 1534.25 1046.07 3431.54
ExampleVP2 1054 118.33 365.7 1407.94 1533.49 1114.38 3431.57
ExampleVP2 1055 118.19 365.74 1407.95 1533.47 938.24 3431.55
ExampleVP2 1056 118.19 366.5 1407.98 1533.56 937.78 3431.57
ExampleVP2 1057 118.17 365.79 1407.94 1533.26 937.73 3431.53
ExampleVP2 1058 118.15 366.31 1408.02 1533.49 937.66 3431.59
ExampleVP2 1059 118.19 365.7 1407.99 1533.22 937.64 3431.51
ExampleVP2 1060 118.17 365.75 1407.97 1533.19 937.62 3431.62
ExampleVP2 1061 118.16 365.66 1407.97 1533.7 937.67 3431.56
ExampleVP2 1062 118.18 365.69 1407.95 1533.36 937.71 3431.55
ExampleVP2 1063 118.18 365.81 1407.97 1533.94 937.7 3431.53
ExampleVP2 1064 118.18 365.73 1407.99 1533.18 937.72 3431.58
ExampleVP2 1065 118.16 365.71 1407.92 1533.49 937.84 3431.57
ExampleVP2 1066 118.14 365.78 1407.98 1534.08 937.72 3431.6
ExampleVP2 1067 118.17 366.18 1407.96 1533.15 937.79 3431.57
ExampleVP2 1068 118.57 366.24 1407.95 1533.31 937.68 3431.58
ExampleVP2 1069 119.27 366.82 1407.97 1533.74 937.99 3431.39
ExampleVP2 1070 119.51 366.89 1408.71 1535.51 939.42 3431.91
ExampleVP2 1071 117.03 365.66 1407.17 1532.28 938.2 3430.56
ExampleVP2 1072 118.33 365.9 1406.93 1532.06 937.57 3431.2
ExampleVP2 1073 119.77 366.9 1408.24 1535.75 939.91 3432.68
ExampleVP2 1074 118.26 364.7 1408.07 1533.52 938.29 3431.38
ExampleVP2 1075 117.4 365.25 1405.92 1532.58 936.78 3430.9
ExampleVP2 1076 118.55 365.74 1406.59 1534.48 937.72 3431.66
ExampleVP2 1077 119.19 366.15 1407.9 1534.97 939 3431.76
ExampleVP2 1078 116.35 365.03 1406.57 1535.09 937.98 3432.9
ExampleVP2 1079 117.93 365.44 1406.92 1534.78 937.11 3431.78
ExampleVP2 1080 119.33 366.13 1409.72 1534.12 939.45 3431.29
ExampleVP2 1081 117.42 365.55 1407 1533.06 936.85 3431.51
ExampleVP2 1082 117.77 366.43 1438.84 1534.01 936.73 3431.13
ExampleVP2 1083 118.16 366.25 1420.25 1534.52 937.75 3431.55
ExampleVP2 1084 118.22 365.7 1411.78 1534.49 937.72 3431.57
ExampleVP2 1085 118.19 366.98 1405.68 1535.78 936.46 3431.65
ExampleVP2 1086 119.18 365.77 1408.64 1533.81 939.55 3431.72
ExampleVP2 1087 117.77 365.9 1406.12 1534.88 936.71 3431.33
ExampleVP2 1088 118.27 365.81 1406.63 1533.38 937.02 3430.72
ExampleVP2 1089 118.88 367.06 1406.45 1534.13 937.9 3430.89
ExampleVP2 1090 118.18 366.38 1406.41 1533.24 1034.9 3431.6
ExampleVP2 1091 118.18 366.19 1406.46 1533.6 997.17 3431.64
ExampleVP2 1092 118.22 365.74 1406.46 1534.55 950.39 3431.54
ExampleVP2 1093 118.21 365.67 1406.44 1533.73 919.81 3431.63
ExampleVP2 1094 118.21 365.73 1406.43 1534.11 919.75 3431.62
ExampleVP2 1095 119.84 367.71 1406.29 1533.59 918.27 3430.11
ExampleVP2 1096 119.12 365.63 1407.6 1532.91 919.57 3431.61
ExampleVP2 1097 118.73 366.26 1406.96 1534.91 919.96 3431.79
ExampleVP2 1098 118.83 366.71 1406.55 1534.45 918.7 3430.99
ExampleVP2 1099 118.19 365.68 1406.45 1534.59 919.67 3431.58
ExampleVP2 1100 118.15 365.7 1406.44 1534.48 918.81 3431.59
ExampleVP2 1101 118.22 365.7 1406.43 1534.53 918.82 3431.5
ExampleVP2 1102 118.2 365.7 1406.42 1534.49 919.63 3431.6
